call_id,caller,receiver,phase,timestamp,duration_seconds,recording_id
CALL-1551,19,71,10,Phase-10,665,REC-1551
CALL-1552,87,40,10,Phase-10,286,REC-1552
CALL-1553,37,44,10,Phase-10,724,REC-1553
CALL-1554,37,44,10,Phase-10,803,REC-1554
CALL-1555,37,44,10,Phase-10,768,REC-1555
CALL-1556,37,44,10,Phase-10,815,REC-1556
CALL-1557,37,44,10,Phase-10,705,REC-1557
CALL-1558,1,70,10,Phase-10,727,REC-1558
CALL-1559,1,70,10,Phase-10,888,REC-1559
CALL-1560,1,70,10,Phase-10,170,REC-1560
CALL-1561,1,70,10,Phase-10,673,REC-1561
CALL-1562,1,70,10,Phase-10,129,REC-1562
CALL-1563,85,1,11,Phase-11,672,REC-1563
CALL-1564,85,1,11,Phase-11,691,REC-1564
CALL-1565,85,1,11,Phase-11,70,REC-1565
CALL-1566,76,1,11,Phase-11,346,REC-1566
CALL-1567,76,1,11,Phase-11,837,REC-1567
CALL-1568,76,1,11,Phase-11,481,REC-1568
CALL-1569,76,1,11,Phase-11,64,REC-1569
CALL-1570,76,1,11,Phase-11,623,REC-1570
CALL-1571,11,1,11,Phase-11,403,REC-1571
CALL-1572,84,1,11,Phase-11,779,REC-1572
CALL-1573,82,1,11,Phase-11,164,REC-1573
CALL-1574,87,1,11,Phase-11,122,REC-1574
CALL-1575,87,1,11,Phase-11,332,REC-1575
CALL-1576,76,88,11,Phase-11,364,REC-1576
CALL-1577,1,85,11,Phase-11,795,REC-1577
CALL-1578,1,85,11,Phase-11,455,REC-1578
CALL-1579,1,85,11,Phase-11,209,REC-1579
CALL-1580,1,85,11,Phase-11,235,REC-1580
CALL-1581,1,85,11,Phase-11,165,REC-1581
CALL-1582,76,85,11,Phase-11,835,REC-1582
CALL-1583,76,85,11,Phase-11,582,REC-1583
CALL-1584,76,85,11,Phase-11,404,REC-1584
CALL-1585,76,85,11,Phase-11,573,REC-1585
CALL-1586,76,85,11,Phase-11,543,REC-1586
CALL-1587,84,85,11,Phase-11,309,REC-1587
CALL-1588,83,86,11,Phase-11,880,REC-1588
CALL-1589,83,86,11,Phase-11,198,REC-1589
CALL-1590,83,86,11,Phase-11,293,REC-1590
CALL-1591,1,76,11,Phase-11,874,REC-1591
CALL-1592,1,76,11,Phase-11,523,REC-1592
CALL-1593,1,76,11,Phase-11,855,REC-1593
CALL-1594,1,76,11,Phase-11,332,REC-1594
CALL-1595,1,76,11,Phase-11,794,REC-1595
CALL-1596,85,76,11,Phase-11,376,REC-1596
CALL-1597,85,76,11,Phase-11,853,REC-1597
CALL-1598,85,76,11,Phase-11,147,REC-1598
CALL-1599,85,76,11,Phase-11,509,REC-1599
CALL-1600,87,76,11,Phase-11,107,REC-1600
CALL-1601,87,76,11,Phase-11,174,REC-1601
CALL-1602,1,11,11,Phase-11,802,REC-1602
CALL-1603,12,13,11,Phase-11,261,REC-1603
CALL-1604,41,13,11,Phase-11,722,REC-1604
CALL-1605,41,13,11,Phase-11,771,REC-1605
CALL-1606,41,13,11,Phase-11,720,REC-1606
CALL-1607,41,13,11,Phase-11,436,REC-1607
CALL-1608,41,13,11,Phase-11,896,REC-1608
CALL-1609,3,12,11,Phase-11,853,REC-1609
CALL-1610,3,12,11,Phase-11,600,REC-1610
CALL-1611,3,12,11,Phase-11,404,REC-1611
CALL-1612,14,12,11,Phase-11,122,REC-1612
CALL-1613,14,12,11,Phase-11,839,REC-1613
CALL-1614,14,12,11,Phase-11,434,REC-1614
CALL-1615,14,12,11,Phase-11,44,REC-1615
CALL-1616,14,12,11,Phase-11,300,REC-1616
CALL-1617,18,12,11,Phase-11,579,REC-1617
CALL-1618,18,12,11,Phase-11,156,REC-1618
CALL-1619,17,12,11,Phase-11,495,REC-1619
CALL-1620,17,12,11,Phase-11,407,REC-1620
CALL-1621,17,12,11,Phase-11,718,REC-1621
CALL-1622,17,12,11,Phase-11,796,REC-1622
CALL-1623,17,12,11,Phase-11,718,REC-1623
CALL-1624,16,12,11,Phase-11,298,REC-1624
CALL-1625,16,12,11,Phase-11,628,REC-1625
CALL-1626,16,12,11,Phase-11,420,REC-1626
CALL-1627,16,12,11,Phase-11,872,REC-1627
CALL-1628,16,12,11,Phase-11,683,REC-1628
CALL-1629,41,12,11,Phase-11,410,REC-1629
CALL-1630,41,12,11,Phase-11,140,REC-1630
CALL-1631,27,12,11,Phase-11,721,REC-1631
CALL-1632,27,12,11,Phase-11,269,REC-1632
CALL-1633,42,12,11,Phase-11,512,REC-1633
CALL-1634,42,12,11,Phase-11,55,REC-1634
CALL-1635,65,12,11,Phase-11,664,REC-1635
CALL-1636,65,12,11,Phase-11,604,REC-1636
CALL-1637,65,12,11,Phase-11,365,REC-1637
CALL-1638,65,12,11,Phase-11,654,REC-1638
CALL-1639,65,12,11,Phase-11,256,REC-1639
CALL-1640,12,14,11,Phase-11,693,REC-1640
CALL-1641,12,14,11,Phase-11,94,REC-1641
CALL-1642,12,14,11,Phase-11,680,REC-1642
CALL-1643,12,14,11,Phase-11,873,REC-1643
CALL-1644,12,14,11,Phase-11,505,REC-1644
CALL-1645,58,14,11,Phase-11,747,REC-1645
CALL-1646,58,14,11,Phase-11,339,REC-1646
CALL-1647,58,14,11,Phase-11,694,REC-1647
CALL-1648,58,14,11,Phase-11,448,REC-1648
CALL-1649,58,14,11,Phase-11,149,REC-1649
CALL-1650,12,18,11,Phase-11,173,REC-1650
CALL-1651,12,18,11,Phase-11,76,REC-1651
CALL-1652,12,18,11,Phase-11,68,REC-1652
CALL-1653,12,17,11,Phase-11,341,REC-1653
CALL-1654,12,17,11,Phase-11,534,REC-1654
CALL-1655,27,17,11,Phase-11,148,REC-1655
CALL-1656,1,82,11,Phase-11,129,REC-1656
CALL-1657,1,82,11,Phase-11,270,REC-1657
CALL-1658,1,82,11,Phase-11,580,REC-1658
CALL-1659,1,82,11,Phase-11,168,REC-1659
CALL-1660,1,82,11,Phase-11,427,REC-1660
CALL-1661,87,82,11,Phase-11,494,REC-1661
CALL-1662,96,82,11,Phase-11,409,REC-1662
CALL-1663,96,82,11,Phase-11,716,REC-1663
CALL-1664,96,82,11,Phase-11,790,REC-1664
CALL-1665,96,82,11,Phase-11,743,REC-1665
CALL-1666,96,82,11,Phase-11,583,REC-1666
CALL-1667,79,78,11,Phase-11,459,REC-1667
CALL-1668,79,78,11,Phase-11,631,REC-1668
CALL-1669,1,87,11,Phase-11,790,REC-1669
CALL-1670,1,87,11,Phase-11,774,REC-1670
CALL-1671,1,87,11,Phase-11,188,REC-1671
CALL-1672,76,87,11,Phase-11,454,REC-1672
CALL-1673,76,87,11,Phase-11,700,REC-1673
CALL-1674,82,87,11,Phase-11,131,REC-1674
CALL-1675,82,87,11,Phase-11,883,REC-1675
CALL-1676,82,87,11,Phase-11,531,REC-1676
CALL-1677,76,79,11,Phase-11,660,REC-1677
CALL-1678,76,79,11,Phase-11,447,REC-1678
CALL-1679,76,79,11,Phase-11,316,REC-1679
CALL-1680,76,79,11,Phase-11,63,REC-1680
CALL-1681,78,79,11,Phase-11,736,REC-1681
CALL-1682,59,79,11,Phase-11,409,REC-1682
CALL-1683,59,79,11,Phase-11,252,REC-1683
CALL-1684,59,79,11,Phase-11,484,REC-1684
CALL-1685,59,79,11,Phase-11,485,REC-1685
CALL-1686,59,79,11,Phase-11,271,REC-1686
CALL-1687,101,79,11,Phase-11,401,REC-1687
CALL-1688,101,79,11,Phase-11,131,REC-1688
CALL-1689,101,79,11,Phase-11,732,REC-1689
CALL-1690,101,79,11,Phase-11,406,REC-1690
CALL-1691,101,79,11,Phase-11,587,REC-1691
CALL-1692,102,79,11,Phase-11,690,REC-1692
CALL-1693,102,79,11,Phase-11,397,REC-1693
CALL-1694,76,61,11,Phase-11,92,REC-1694
CALL-1695,76,61,11,Phase-11,437,REC-1695
CALL-1696,76,61,11,Phase-11,312,REC-1696
CALL-1697,12,16,11,Phase-11,224,REC-1697
CALL-1698,12,16,11,Phase-11,155,REC-1698
CALL-1699,12,16,11,Phase-11,898,REC-1699
CALL-1700,12,16,11,Phase-11,873,REC-1700
CALL-1701,12,16,11,Phase-11,495,REC-1701
CALL-1702,87,81,11,Phase-11,123,REC-1702
CALL-1703,87,81,11,Phase-11,708,REC-1703
CALL-1704,79,59,11,Phase-11,247,REC-1704
CALL-1705,79,59,11,Phase-11,687,REC-1705
CALL-1706,102,59,11,Phase-11,684,REC-1706
CALL-1707,41,37,11,Phase-11,641,REC-1707
CALL-1708,41,37,11,Phase-11,51,REC-1708
CALL-1709,41,37,11,Phase-11,81,REC-1709
CALL-1710,41,37,11,Phase-11,835,REC-1710
CALL-1711,41,37,11,Phase-11,371,REC-1711
CALL-1712,93,37,11,Phase-11,279,REC-1712
CALL-1713,82,36,11,Phase-11,158,REC-1713
CALL-1714,82,36,11,Phase-11,835,REC-1714
CALL-1715,82,36,11,Phase-11,608,REC-1715
CALL-1716,82,36,11,Phase-11,240,REC-1716
CALL-1717,58,24,11,Phase-11,100,REC-1717
CALL-1718,58,24,11,Phase-11,879,REC-1718
CALL-1719,58,24,11,Phase-11,813,REC-1719
CALL-1720,14,58,11,Phase-11,597,REC-1720
CALL-1721,14,58,11,Phase-11,242,REC-1721
CALL-1722,14,58,11,Phase-11,630,REC-1722
CALL-1723,14,58,11,Phase-11,251,REC-1723
CALL-1724,82,96,11,Phase-11,862,REC-1724
CALL-1725,82,96,11,Phase-11,268,REC-1725
CALL-1726,82,96,11,Phase-11,366,REC-1726
CALL-1727,82,96,11,Phase-11,822,REC-1727
CALL-1728,82,96,11,Phase-11,181,REC-1728
CALL-1729,96,46,11,Phase-11,837,REC-1729
CALL-1730,96,46,11,Phase-11,640,REC-1730
CALL-1731,1,41,11,Phase-11,32,REC-1731
CALL-1732,1,41,11,Phase-11,313,REC-1732
CALL-1733,37,41,11,Phase-11,178,REC-1733
CALL-1734,37,41,11,Phase-11,163,REC-1734
CALL-1735,37,41,11,Phase-11,583,REC-1735
CALL-1736,37,41,11,Phase-11,286,REC-1736
CALL-1737,37,41,11,Phase-11,847,REC-1737
CALL-1738,93,41,11,Phase-11,208,REC-1738
CALL-1739,43,41,11,Phase-11,142,REC-1739
CALL-1740,12,27,11,Phase-11,706,REC-1740
CALL-1741,12,27,11,Phase-11,56,REC-1741
CALL-1742,37,27,11,Phase-11,164,REC-1742
CALL-1743,37,27,11,Phase-11,45,REC-1743
CALL-1744,37,27,11,Phase-11,396,REC-1744
CALL-1745,37,27,11,Phase-11,838,REC-1745
CALL-1746,41,27,11,Phase-11,837,REC-1746
CALL-1747,41,27,11,Phase-11,273,REC-1747
CALL-1748,41,27,11,Phase-11,632,REC-1748
CALL-1749,41,27,11,Phase-11,361,REC-1749
CALL-1750,37,93,11,Phase-11,46,REC-1750
CALL-1751,37,93,11,Phase-11,208,REC-1751
CALL-1752,37,93,11,Phase-11,301,REC-1752
CALL-1753,37,93,11,Phase-11,83,REC-1753
CALL-1754,37,93,11,Phase-11,159,REC-1754
CALL-1755,41,93,11,Phase-11,789,REC-1755
CALL-1756,41,93,11,Phase-11,461,REC-1756
CALL-1757,41,93,11,Phase-11,568,REC-1757
CALL-1758,79,102,11,Phase-11,146,REC-1758
CALL-1759,101,102,11,Phase-11,793,REC-1759
CALL-1760,101,102,11,Phase-11,95,REC-1760
CALL-1761,101,102,11,Phase-11,517,REC-1761
CALL-1762,76,72,11,Phase-11,489,REC-1762
CALL-1763,76,72,11,Phase-11,826,REC-1763
CALL-1764,12,26,11,Phase-11,400,REC-1764
CALL-1765,12,26,11,Phase-11,555,REC-1765
CALL-1766,41,94,11,Phase-11,637,REC-1766
CALL-1767,41,94,11,Phase-11,141,REC-1767
CALL-1768,41,94,11,Phase-11,492,REC-1768
CALL-1769,41,94,11,Phase-11,545,REC-1769
CALL-1770,41,94,11,Phase-11,256,REC-1770
CALL-1771,41,92,11,Phase-11,659,REC-1771
CALL-1772,41,92,11,Phase-11,74,REC-1772
CALL-1773,41,92,11,Phase-11,774,REC-1773
CALL-1774,41,92,11,Phase-11,832,REC-1774
CALL-1775,41,92,11,Phase-11,704,REC-1775
CALL-1776,12,66,11,Phase-11,563,REC-1776
CALL-1777,12,66,11,Phase-11,338,REC-1777
CALL-1778,12,66,11,Phase-11,499,REC-1778
CALL-1779,12,66,11,Phase-11,688,REC-1779
CALL-1780,12,65,11,Phase-11,61,REC-1780
