source_id,relationship,target_id,source,confidence
P058,CALLED,P024,call_records_synthetic,1.0
P058,CALLED,P024,call_records_synthetic,1.0
P058,CALLED,P024,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P046,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P046,call_records_synthetic,1.0
P082,CALLED,P046,call_records_synthetic,1.0
P082,CALLED,P046,call_records_synthetic,1.0
P001,CALLED,P105,call_records_synthetic,1.0
P087,CALLED,P105,call_records_synthetic,1.0
P087,CALLED,P105,call_records_synthetic,1.0
P087,CALLED,P105,call_records_synthetic,1.0
P087,CALLED,P041,call_records_synthetic,1.0
P087,CALLED,P041,call_records_synthetic,1.0
P087,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P087,CALLED,P021,call_records_synthetic,1.0
P087,CALLED,P021,call_records_synthetic,1.0
P087,CALLED,P021,call_records_synthetic,1.0
P087,CALLED,P021,call_records_synthetic,1.0
P087,CALLED,P021,call_records_synthetic,1.0
P104,CALLED,P103,call_records_synthetic,1.0
P087,CALLED,P027,call_records_synthetic,1.0
P037,CALLED,P095,call_records_synthetic,1.0
P037,CALLED,P095,call_records_synthetic,1.0
P037,CALLED,P095,call_records_synthetic,1.0
P037,CALLED,P095,call_records_synthetic,1.0
P037,CALLED,P095,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P042,call_records_synthetic,1.0
P037,CALLED,P042,call_records_synthetic,1.0
P037,CALLED,P042,call_records_synthetic,1.0
P037,CALLED,P042,call_records_synthetic,1.0
P019,CALLED,P071,call_records_synthetic,1.0
P087,CALLED,P040,call_records_synthetic,1.0
P037,CALLED,P044,call_records_synthetic,1.0
P037,CALLED,P044,call_records_synthetic,1.0
P037,CALLED,P044,call_records_synthetic,1.0
P037,CALLED,P044,call_records_synthetic,1.0
P037,CALLED,P044,call_records_synthetic,1.0
P001,CALLED,P070,call_records_synthetic,1.0
P001,CALLED,P070,call_records_synthetic,1.0
P001,CALLED,P070,call_records_synthetic,1.0
P001,CALLED,P070,call_records_synthetic,1.0
P001,CALLED,P070,call_records_synthetic,1.0
P085,CALLED,P001,call_records_synthetic,1.0
P085,CALLED,P001,call_records_synthetic,1.0
P085,CALLED,P001,call_records_synthetic,1.0
P076,CALLED,P001,call_records_synthetic,1.0
P076,CALLED,P001,call_records_synthetic,1.0
P076,CALLED,P001,call_records_synthetic,1.0
P076,CALLED,P001,call_records_synthetic,1.0
P076,CALLED,P001,call_records_synthetic,1.0
P011,CALLED,P001,call_records_synthetic,1.0
P084,CALLED,P001,call_records_synthetic,1.0
P082,CALLED,P001,call_records_synthetic,1.0
P087,CALLED,P001,call_records_synthetic,1.0
P087,CALLED,P001,call_records_synthetic,1.0
P076,CALLED,P088,call_records_synthetic,1.0
P001,CALLED,P085,call_records_synthetic,1.0
P001,CALLED,P085,call_records_synthetic,1.0
P001,CALLED,P085,call_records_synthetic,1.0
P001,CALLED,P085,call_records_synthetic,1.0
P001,CALLED,P085,call_records_synthetic,1.0
P076,CALLED,P085,call_records_synthetic,1.0
P076,CALLED,P085,call_records_synthetic,1.0
P076,CALLED,P085,call_records_synthetic,1.0
P076,CALLED,P085,call_records_synthetic,1.0
P076,CALLED,P085,call_records_synthetic,1.0
P084,CALLED,P085,call_records_synthetic,1.0
P083,CALLED,P086,call_records_synthetic,1.0
P083,CALLED,P086,call_records_synthetic,1.0
P083,CALLED,P086,call_records_synthetic,1.0
P001,CALLED,P076,call_records_synthetic,1.0
P001,CALLED,P076,call_records_synthetic,1.0
P001,CALLED,P076,call_records_synthetic,1.0
P001,CALLED,P076,call_records_synthetic,1.0
P001,CALLED,P076,call_records_synthetic,1.0
P085,CALLED,P076,call_records_synthetic,1.0
P085,CALLED,P076,call_records_synthetic,1.0
P085,CALLED,P076,call_records_synthetic,1.0
P085,CALLED,P076,call_records_synthetic,1.0
P087,CALLED,P076,call_records_synthetic,1.0
P087,CALLED,P076,call_records_synthetic,1.0
P001,CALLED,P011,call_records_synthetic,1.0
P012,CALLED,P013,call_records_synthetic,1.0
P041,CALLED,P013,call_records_synthetic,1.0
P041,CALLED,P013,call_records_synthetic,1.0
P041,CALLED,P013,call_records_synthetic,1.0
P041,CALLED,P013,call_records_synthetic,1.0
P041,CALLED,P013,call_records_synthetic,1.0
P003,CALLED,P012,call_records_synthetic,1.0
P003,CALLED,P012,call_records_synthetic,1.0
P003,CALLED,P012,call_records_synthetic,1.0
P014,CALLED,P012,call_records_synthetic,1.0
P014,CALLED,P012,call_records_synthetic,1.0
P014,CALLED,P012,call_records_synthetic,1.0
P014,CALLED,P012,call_records_synthetic,1.0
P014,CALLED,P012,call_records_synthetic,1.0
P018,CALLED,P012,call_records_synthetic,1.0
P018,CALLED,P012,call_records_synthetic,1.0
P017,CALLED,P012,call_records_synthetic,1.0
P017,CALLED,P012,call_records_synthetic,1.0
P017,CALLED,P012,call_records_synthetic,1.0
P017,CALLED,P012,call_records_synthetic,1.0
P017,CALLED,P012,call_records_synthetic,1.0
P016,CALLED,P012,call_records_synthetic,1.0
P016,CALLED,P012,call_records_synthetic,1.0
P016,CALLED,P012,call_records_synthetic,1.0
P016,CALLED,P012,call_records_synthetic,1.0
P016,CALLED,P012,call_records_synthetic,1.0
P041,CALLED,P012,call_records_synthetic,1.0
P041,CALLED,P012,call_records_synthetic,1.0
P027,CALLED,P012,call_records_synthetic,1.0
P027,CALLED,P012,call_records_synthetic,1.0
P042,CALLED,P012,call_records_synthetic,1.0
P042,CALLED,P012,call_records_synthetic,1.0
P065,CALLED,P012,call_records_synthetic,1.0
P065,CALLED,P012,call_records_synthetic,1.0
P065,CALLED,P012,call_records_synthetic,1.0
P065,CALLED,P012,call_records_synthetic,1.0
P065,CALLED,P012,call_records_synthetic,1.0
P012,CALLED,P014,call_records_synthetic,1.0
P012,CALLED,P014,call_records_synthetic,1.0
P012,CALLED,P014,call_records_synthetic,1.0
P012,CALLED,P014,call_records_synthetic,1.0
P012,CALLED,P014,call_records_synthetic,1.0
P058,CALLED,P014,call_records_synthetic,1.0
P058,CALLED,P014,call_records_synthetic,1.0
P058,CALLED,P014,call_records_synthetic,1.0
P058,CALLED,P014,call_records_synthetic,1.0
P058,CALLED,P014,call_records_synthetic,1.0
P012,CALLED,P018,call_records_synthetic,1.0
P012,CALLED,P018,call_records_synthetic,1.0
P012,CALLED,P018,call_records_synthetic,1.0
P012,CALLED,P017,call_records_synthetic,1.0
P012,CALLED,P017,call_records_synthetic,1.0
P027,CALLED,P017,call_records_synthetic,1.0
P001,CALLED,P082,call_records_synthetic,1.0
P001,CALLED,P082,call_records_synthetic,1.0
P001,CALLED,P082,call_records_synthetic,1.0
P001,CALLED,P082,call_records_synthetic,1.0
P001,CALLED,P082,call_records_synthetic,1.0
P087,CALLED,P082,call_records_synthetic,1.0
P096,CALLED,P082,call_records_synthetic,1.0
P096,CALLED,P082,call_records_synthetic,1.0
P096,CALLED,P082,call_records_synthetic,1.0
P096,CALLED,P082,call_records_synthetic,1.0
P096,CALLED,P082,call_records_synthetic,1.0
P079,CALLED,P078,call_records_synthetic,1.0
P079,CALLED,P078,call_records_synthetic,1.0
P001,CALLED,P087,call_records_synthetic,1.0
P001,CALLED,P087,call_records_synthetic,1.0
P001,CALLED,P087,call_records_synthetic,1.0
P076,CALLED,P087,call_records_synthetic,1.0
P076,CALLED,P087,call_records_synthetic,1.0
P082,CALLED,P087,call_records_synthetic,1.0
P082,CALLED,P087,call_records_synthetic,1.0
P082,CALLED,P087,call_records_synthetic,1.0
P076,CALLED,P079,call_records_synthetic,1.0
P076,CALLED,P079,call_records_synthetic,1.0
P076,CALLED,P079,call_records_synthetic,1.0
P076,CALLED,P079,call_records_synthetic,1.0
P078,CALLED,P079,call_records_synthetic,1.0
P059,CALLED,P079,call_records_synthetic,1.0
P059,CALLED,P079,call_records_synthetic,1.0
P059,CALLED,P079,call_records_synthetic,1.0
P059,CALLED,P079,call_records_synthetic,1.0
P059,CALLED,P079,call_records_synthetic,1.0
P101,CALLED,P079,call_records_synthetic,1.0
P101,CALLED,P079,call_records_synthetic,1.0
P101,CALLED,P079,call_records_synthetic,1.0
P101,CALLED,P079,call_records_synthetic,1.0
P101,CALLED,P079,call_records_synthetic,1.0
P102,CALLED,P079,call_records_synthetic,1.0
P102,CALLED,P079,call_records_synthetic,1.0
P076,CALLED,P061,call_records_synthetic,1.0
P076,CALLED,P061,call_records_synthetic,1.0
P076,CALLED,P061,call_records_synthetic,1.0
P012,CALLED,P016,call_records_synthetic,1.0
P012,CALLED,P016,call_records_synthetic,1.0
P012,CALLED,P016,call_records_synthetic,1.0
P012,CALLED,P016,call_records_synthetic,1.0
P012,CALLED,P016,call_records_synthetic,1.0
P087,CALLED,P081,call_records_synthetic,1.0
P087,CALLED,P081,call_records_synthetic,1.0
P079,CALLED,P059,call_records_synthetic,1.0
P079,CALLED,P059,call_records_synthetic,1.0
P102,CALLED,P059,call_records_synthetic,1.0
P041,CALLED,P037,call_records_synthetic,1.0
P041,CALLED,P037,call_records_synthetic,1.0
P041,CALLED,P037,call_records_synthetic,1.0
P041,CALLED,P037,call_records_synthetic,1.0
P041,CALLED,P037,call_records_synthetic,1.0
P093,CALLED,P037,call_records_synthetic,1.0
P082,CALLED,P036,call_records_synthetic,1.0
P082,CALLED,P036,call_records_synthetic,1.0
P082,CALLED,P036,call_records_synthetic,1.0
P082,CALLED,P036,call_records_synthetic,1.0
P058,CALLED,P024,call_records_synthetic,1.0
P058,CALLED,P024,call_records_synthetic,1.0
P058,CALLED,P024,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P014,CALLED,P058,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P082,CALLED,P096,call_records_synthetic,1.0
P096,CALLED,P046,call_records_synthetic,1.0
P096,CALLED,P046,call_records_synthetic,1.0
P001,CALLED,P041,call_records_synthetic,1.0
P001,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P037,CALLED,P041,call_records_synthetic,1.0
P093,CALLED,P041,call_records_synthetic,1.0
P043,CALLED,P041,call_records_synthetic,1.0
P012,CALLED,P027,call_records_synthetic,1.0
P012,CALLED,P027,call_records_synthetic,1.0
P037,CALLED,P027,call_records_synthetic,1.0
P037,CALLED,P027,call_records_synthetic,1.0
P037,CALLED,P027,call_records_synthetic,1.0
P037,CALLED,P027,call_records_synthetic,1.0
P041,CALLED,P027,call_records_synthetic,1.0
P041,CALLED,P027,call_records_synthetic,1.0
P041,CALLED,P027,call_records_synthetic,1.0
P041,CALLED,P027,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P037,CALLED,P093,call_records_synthetic,1.0
P041,CALLED,P093,call_records_synthetic,1.0
P041,CALLED,P093,call_records_synthetic,1.0
P041,CALLED,P093,call_records_synthetic,1.0
P079,CALLED,P102,call_records_synthetic,1.0
P101,CALLED,P102,call_records_synthetic,1.0
P101,CALLED,P102,call_records_synthetic,1.0
P101,CALLED,P102,call_records_synthetic,1.0
P076,CALLED,P072,call_records_synthetic,1.0
P076,CALLED,P072,call_records_synthetic,1.0
P012,CALLED,P026,call_records_synthetic,1.0
P012,CALLED,P026,call_records_synthetic,1.0
P041,CALLED,P094,call_records_synthetic,1.0
P041,CALLED,P094,call_records_synthetic,1.0
P041,CALLED,P094,call_records_synthetic,1.0
P041,CALLED,P094,call_records_synthetic,1.0
P041,CALLED,P094,call_records_synthetic,1.0
P041,CALLED,P092,call_records_synthetic,1.0
P041,CALLED,P092,call_records_synthetic,1.0
P041,CALLED,P092,call_records_synthetic,1.0
P041,CALLED,P092,call_records_synthetic,1.0
P041,CALLED,P092,call_records_synthetic,1.0
P012,CALLED,P066,call_records_synthetic,1.0
P012,CALLED,P066,call_records_synthetic,1.0
P012,CALLED,P066,call_records_synthetic,1.0
P012,CALLED,P066,call_records_synthetic,1.0
P012,CALLED,P065,call_records_synthetic,1.0
P001,LOCATED_AT,LOC-0001,locations_synthetic,1.0
P001,LOCATED_AT,LOC-0002,locations_synthetic,1.0
P001,LOCATED_AT,LOC-0003,locations_synthetic,1.0
P002,LOCATED_AT,LOC-0004,locations_synthetic,1.0
P002,LOCATED_AT,LOC-0005,locations_synthetic,1.0
P002,LOCATED_AT,LOC-0006,locations_synthetic,1.0
P003,LOCATED_AT,LOC-0007,locations_synthetic,1.0
P003,LOCATED_AT,LOC-0008,locations_synthetic,1.0
P003,LOCATED_AT,LOC-0009,locations_synthetic,1.0
P004,LOCATED_AT,LOC-0010,locations_synthetic,1.0
P004,LOCATED_AT,LOC-0011,locations_synthetic,1.0
P004,LOCATED_AT,LOC-0012,locations_synthetic,1.0
P005,LOCATED_AT,LOC-0013,locations_synthetic,1.0
P005,LOCATED_AT,LOC-0014,locations_synthetic,1.0
P005,LOCATED_AT,LOC-0015,locations_synthetic,1.0
P006,LOCATED_AT,LOC-0016,locations_synthetic,1.0
P006,LOCATED_AT,LOC-0017,locations_synthetic,1.0
P006,LOCATED_AT,LOC-0018,locations_synthetic,1.0
P007,LOCATED_AT,LOC-0019,locations_synthetic,1.0
P007,LOCATED_AT,LOC-0020,locations_synthetic,1.0
P007,LOCATED_AT,LOC-0021,locations_synthetic,1.0
P008,LOCATED_AT,LOC-0022,locations_synthetic,1.0
P008,LOCATED_AT,LOC-0023,locations_synthetic,1.0
P008,LOCATED_AT,LOC-0024,locations_synthetic,1.0
P009,LOCATED_AT,LOC-0025,locations_synthetic,1.0
P009,LOCATED_AT,LOC-0026,locations_synthetic,1.0
P009,LOCATED_AT,LOC-0027,locations_synthetic,1.0
P010,LOCATED_AT,LOC-0028,locations_synthetic,1.0
P010,LOCATED_AT,LOC-0029,locations_synthetic,1.0
P010,LOCATED_AT,LOC-0030,locations_synthetic,1.0
P011,LOCATED_AT,LOC-0031,locations_synthetic,1.0
P011,LOCATED_AT,LOC-0032,locations_synthetic,1.0
P011,LOCATED_AT,LOC-0033,locations_synthetic,1.0
P012,LOCATED_AT,LOC-0034,locations_synthetic,1.0
P012,LOCATED_AT,LOC-0035,locations_synthetic,1.0
P012,LOCATED_AT,LOC-0036,locations_synthetic,1.0
P013,LOCATED_AT,LOC-0037,locations_synthetic,1.0
P013,LOCATED_AT,LOC-0038,locations_synthetic,1.0
P013,LOCATED_AT,LOC-0039,locations_synthetic,1.0
P014,LOCATED_AT,LOC-0040,locations_synthetic,1.0
P014,LOCATED_AT,LOC-0041,locations_synthetic,1.0
P014,LOCATED_AT,LOC-0042,locations_synthetic,1.0
P015,LOCATED_AT,LOC-0043,locations_synthetic,1.0
P015,LOCATED_AT,LOC-0044,locations_synthetic,1.0
P015,LOCATED_AT,LOC-0045,locations_synthetic,1.0
P016,LOCATED_AT,LOC-0046,locations_synthetic,1.0
P016,LOCATED_AT,LOC-0047,locations_synthetic,1.0
P016,LOCATED_AT,LOC-0048,locations_synthetic,1.0
P017,LOCATED_AT,LOC-0049,locations_synthetic,1.0
P017,LOCATED_AT,LOC-0050,locations_synthetic,1.0
P017,LOCATED_AT,LOC-0051,locations_synthetic,1.0
P018,LOCATED_AT,LOC-0052,locations_synthetic,1.0
P018,LOCATED_AT,LOC-0053,locations_synthetic,1.0
P018,LOCATED_AT,LOC-0054,locations_synthetic,1.0
P019,LOCATED_AT,LOC-0055,locations_synthetic,1.0
P019,LOCATED_AT,LOC-0056,locations_synthetic,1.0
P019,LOCATED_AT,LOC-0057,locations_synthetic,1.0
P020,LOCATED_AT,LOC-0058,locations_synthetic,1.0
P020,LOCATED_AT,LOC-0059,locations_synthetic,1.0
P020,LOCATED_AT,LOC-0060,locations_synthetic,1.0
P021,LOCATED_AT,LOC-0061,locations_synthetic,1.0
P021,LOCATED_AT,LOC-0062,locations_synthetic,1.0
P021,LOCATED_AT,LOC-0063,locations_synthetic,1.0
P022,LOCATED_AT,LOC-0064,locations_synthetic,1.0
P022,LOCATED_AT,LOC-0065,locations_synthetic,1.0
P022,LOCATED_AT,LOC-0066,locations_synthetic,1.0
P023,LOCATED_AT,LOC-0067,locations_synthetic,1.0
P023,LOCATED_AT,LOC-0068,locations_synthetic,1.0
P023,LOCATED_AT,LOC-0069,locations_synthetic,1.0
P024,LOCATED_AT,LOC-0070,locations_synthetic,1.0
P024,LOCATED_AT,LOC-0071,locations_synthetic,1.0
P024,LOCATED_AT,LOC-0072,locations_synthetic,1.0
P025,LOCATED_AT,LOC-0073,locations_synthetic,1.0
P025,LOCATED_AT,LOC-0074,locations_synthetic,1.0
P025,LOCATED_AT,LOC-0075,locations_synthetic,1.0
P026,LOCATED_AT,LOC-0076,locations_synthetic,1.0
P026,LOCATED_AT,LOC-0077,locations_synthetic,1.0
P026,LOCATED_AT,LOC-0078,locations_synthetic,1.0
P027,LOCATED_AT,LOC-0079,locations_synthetic,1.0
P027,LOCATED_AT,LOC-0080,locations_synthetic,1.0
P027,LOCATED_AT,LOC-0081,locations_synthetic,1.0
P028,LOCATED_AT,LOC-0082,locations_synthetic,1.0
P028,LOCATED_AT,LOC-0083,locations_synthetic,1.0
P028,LOCATED_AT,LOC-0084,locations_synthetic,1.0
P029,LOCATED_AT,LOC-0085,locations_synthetic,1.0
P029,LOCATED_AT,LOC-0086,locations_synthetic,1.0
P029,LOCATED_AT,LOC-0087,locations_synthetic,1.0
P030,LOCATED_AT,LOC-0088,locations_synthetic,1.0
P030,LOCATED_AT,LOC-0089,locations_synthetic,1.0
P030,LOCATED_AT,LOC-0090,locations_synthetic,1.0
P031,LOCATED_AT,LOC-0091,locations_synthetic,1.0
P031,LOCATED_AT,LOC-0092,locations_synthetic,1.0
P031,LOCATED_AT,LOC-0093,locations_synthetic,1.0
P032,LOCATED_AT,LOC-0094,locations_synthetic,1.0
P032,LOCATED_AT,LOC-0095,locations_synthetic,1.0
P032,LOCATED_AT,LOC-0096,locations_synthetic,1.0
P033,LOCATED_AT,LOC-0097,locations_synthetic,1.0
P033,LOCATED_AT,LOC-0098,locations_synthetic,1.0
P033,LOCATED_AT,LOC-0099,locations_synthetic,1.0
P034,LOCATED_AT,LOC-0100,locations_synthetic,1.0
P034,LOCATED_AT,LOC-0101,locations_synthetic,1.0
P034,LOCATED_AT,LOC-0102,locations_synthetic,1.0
P035,LOCATED_AT,LOC-0103,locations_synthetic,1.0
P035,LOCATED_AT,LOC-0104,locations_synthetic,1.0
P035,LOCATED_AT,LOC-0105,locations_synthetic,1.0
P036,LOCATED_AT,LOC-0106,locations_synthetic,1.0
P036,LOCATED_AT,LOC-0107,locations_synthetic,1.0
P036,LOCATED_AT,LOC-0108,locations_synthetic,1.0
P037,LOCATED_AT,LOC-0109,locations_synthetic,1.0
P037,LOCATED_AT,LOC-0110,locations_synthetic,1.0
P037,LOCATED_AT,LOC-0111,locations_synthetic,1.0
P038,LOCATED_AT,LOC-0112,locations_synthetic,1.0
P038,LOCATED_AT,LOC-0113,locations_synthetic,1.0
P038,LOCATED_AT,LOC-0114,locations_synthetic,1.0
P039,LOCATED_AT,LOC-0115,locations_synthetic,1.0
P039,LOCATED_AT,LOC-0116,locations_synthetic,1.0
P039,LOCATED_AT,LOC-0117,locations_synthetic,1.0
P040,LOCATED_AT,LOC-0118,locations_synthetic,1.0
P040,LOCATED_AT,LOC-0119,locations_synthetic,1.0
P040,LOCATED_AT,LOC-0120,locations_synthetic,1.0
P041,LOCATED_AT,LOC-0121,locations_synthetic,1.0
P041,LOCATED_AT,LOC-0122,locations_synthetic,1.0
P041,LOCATED_AT,LOC-0123,locations_synthetic,1.0
P042,LOCATED_AT,LOC-0124,locations_synthetic,1.0
P042,LOCATED_AT,LOC-0125,locations_synthetic,1.0
P042,LOCATED_AT,LOC-0126,locations_synthetic,1.0
P043,LOCATED_AT,LOC-0127,locations_synthetic,1.0
P043,LOCATED_AT,LOC-0128,locations_synthetic,1.0
P043,LOCATED_AT,LOC-0129,locations_synthetic,1.0
P044,LOCATED_AT,LOC-0130,locations_synthetic,1.0
P044,LOCATED_AT,LOC-0131,locations_synthetic,1.0
P044,LOCATED_AT,LOC-0132,locations_synthetic,1.0
P045,LOCATED_AT,LOC-0133,locations_synthetic,1.0
P045,LOCATED_AT,LOC-0134,locations_synthetic,1.0
P045,LOCATED_AT,LOC-0135,locations_synthetic,1.0
P046,LOCATED_AT,LOC-0136,locations_synthetic,1.0
P046,LOCATED_AT,LOC-0137,locations_synthetic,1.0
P046,LOCATED_AT,LOC-0138,locations_synthetic,1.0
P047,LOCATED_AT,LOC-0139,locations_synthetic,1.0
P047,LOCATED_AT,LOC-0140,locations_synthetic,1.0
P047,LOCATED_AT,LOC-0141,locations_synthetic,1.0
P048,LOCATED_AT,LOC-0142,locations_synthetic,1.0
P048,LOCATED_AT,LOC-0143,locations_synthetic,1.0
P048,LOCATED_AT,LOC-0144,locations_synthetic,1.0
P049,LOCATED_AT,LOC-0145,locations_synthetic,1.0
P049,LOCATED_AT,LOC-0146,locations_synthetic,1.0
P049,LOCATED_AT,LOC-0147,locations_synthetic,1.0
P050,LOCATED_AT,LOC-0148,locations_synthetic,1.0
P050,LOCATED_AT,LOC-0149,locations_synthetic,1.0
P050,LOCATED_AT,LOC-0150,locations_synthetic,1.0
P051,LOCATED_AT,LOC-0151,locations_synthetic,1.0
P051,LOCATED_AT,LOC-0152,locations_synthetic,1.0
P051,LOCATED_AT,LOC-0153,locations_synthetic,1.0
P052,LOCATED_AT,LOC-0154,locations_synthetic,1.0
P052,LOCATED_AT,LOC-0155,locations_synthetic,1.0
P052,LOCATED_AT,LOC-0156,locations_synthetic,1.0
P053,LOCATED_AT,LOC-0157,locations_synthetic,1.0
P053,LOCATED_AT,LOC-0158,locations_synthetic,1.0
P053,LOCATED_AT,LOC-0159,locations_synthetic,1.0
P054,LOCATED_AT,LOC-0160,locations_synthetic,1.0
P054,LOCATED_AT,LOC-0161,locations_synthetic,1.0
P054,LOCATED_AT,LOC-0162,locations_synthetic,1.0
P055,LOCATED_AT,LOC-0163,locations_synthetic,1.0
P055,LOCATED_AT,LOC-0164,locations_synthetic,1.0
P055,LOCATED_AT,LOC-0165,locations_synthetic,1.0
P056,LOCATED_AT,LOC-0166,locations_synthetic,1.0
P056,LOCATED_AT,LOC-0167,locations_synthetic,1.0
P056,LOCATED_AT,LOC-0168,locations_synthetic,1.0
P058,LOCATED_AT,LOC-0169,locations_synthetic,1.0
P058,LOCATED_AT,LOC-0170,locations_synthetic,1.0
P058,LOCATED_AT,LOC-0171,locations_synthetic,1.0
P059,LOCATED_AT,LOC-0172,locations_synthetic,1.0
P059,LOCATED_AT,LOC-0173,locations_synthetic,1.0
P059,LOCATED_AT,LOC-0174,locations_synthetic,1.0
P061,LOCATED_AT,LOC-0175,locations_synthetic,1.0
P061,LOCATED_AT,LOC-0176,locations_synthetic,1.0
P061,LOCATED_AT,LOC-0177,locations_synthetic,1.0
P062,LOCATED_AT,LOC-0178,locations_synthetic,1.0
P062,LOCATED_AT,LOC-0179,locations_synthetic,1.0
P062,LOCATED_AT,LOC-0180,locations_synthetic,1.0
P063,LOCATED_AT,LOC-0181,locations_synthetic,1.0
P063,LOCATED_AT,LOC-0182,locations_synthetic,1.0
P063,LOCATED_AT,LOC-0183,locations_synthetic,1.0
P064,LOCATED_AT,LOC-0184,locations_synthetic,1.0
P064,LOCATED_AT,LOC-0185,locations_synthetic,1.0
P064,LOCATED_AT,LOC-0186,locations_synthetic,1.0
P065,LOCATED_AT,LOC-0187,locations_synthetic,1.0
P065,LOCATED_AT,LOC-0188,locations_synthetic,1.0
P065,LOCATED_AT,LOC-0189,locations_synthetic,1.0
P066,LOCATED_AT,LOC-0190,locations_synthetic,1.0
P066,LOCATED_AT,LOC-0191,locations_synthetic,1.0
P066,LOCATED_AT,LOC-0192,locations_synthetic,1.0
P067,LOCATED_AT,LOC-0193,locations_synthetic,1.0
P067,LOCATED_AT,LOC-0194,locations_synthetic,1.0
P067,LOCATED_AT,LOC-0195,locations_synthetic,1.0
P068,LOCATED_AT,LOC-0196,locations_synthetic,1.0
P068,LOCATED_AT,LOC-0197,locations_synthetic,1.0
P068,LOCATED_AT,LOC-0198,locations_synthetic,1.0
P069,LOCATED_AT,LOC-0199,locations_synthetic,1.0
P069,LOCATED_AT,LOC-0200,locations_synthetic,1.0
P069,LOCATED_AT,LOC-0201,locations_synthetic,1.0
P070,LOCATED_AT,LOC-0202,locations_synthetic,1.0
P070,LOCATED_AT,LOC-0203,locations_synthetic,1.0
P070,LOCATED_AT,LOC-0204,locations_synthetic,1.0
P071,LOCATED_AT,LOC-0205,locations_synthetic,1.0
P071,LOCATED_AT,LOC-0206,locations_synthetic,1.0
P071,LOCATED_AT,LOC-0207,locations_synthetic,1.0
P072,LOCATED_AT,LOC-0208,locations_synthetic,1.0
P072,LOCATED_AT,LOC-0209,locations_synthetic,1.0
P072,LOCATED_AT,LOC-0210,locations_synthetic,1.0
P073,LOCATED_AT,LOC-0211,locations_synthetic,1.0
P073,LOCATED_AT,LOC-0212,locations_synthetic,1.0
P073,LOCATED_AT,LOC-0213,locations_synthetic,1.0
P074,LOCATED_AT,LOC-0214,locations_synthetic,1.0
P074,LOCATED_AT,LOC-0215,locations_synthetic,1.0
P074,LOCATED_AT,LOC-0216,locations_synthetic,1.0
P075,LOCATED_AT,LOC-0217,locations_synthetic,1.0
P075,LOCATED_AT,LOC-0218,locations_synthetic,1.0
P075,LOCATED_AT,LOC-0219,locations_synthetic,1.0
P076,LOCATED_AT,LOC-0220,locations_synthetic,1.0
P076,LOCATED_AT,LOC-0221,locations_synthetic,1.0
P076,LOCATED_AT,LOC-0222,locations_synthetic,1.0
P077,LOCATED_AT,LOC-0223,locations_synthetic,1.0
P077,LOCATED_AT,LOC-0224,locations_synthetic,1.0
P077,LOCATED_AT,LOC-0225,locations_synthetic,1.0
P078,LOCATED_AT,LOC-0226,locations_synthetic,1.0
P078,LOCATED_AT,LOC-0227,locations_synthetic,1.0
P078,LOCATED_AT,LOC-0228,locations_synthetic,1.0
P079,LOCATED_AT,LOC-0229,locations_synthetic,1.0
P079,LOCATED_AT,LOC-0230,locations_synthetic,1.0
P079,LOCATED_AT,LOC-0231,locations_synthetic,1.0
P080,LOCATED_AT,LOC-0232,locations_synthetic,1.0
P080,LOCATED_AT,LOC-0233,locations_synthetic,1.0
P080,LOCATED_AT,LOC-0234,locations_synthetic,1.0
