document_id,document_type,text,source,entity_id,vector_status
FIR-Women-PSWOMEN-0012-2017-4054-1-jpg,FIR,Women | 2017,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0012-2018-3062-1-jpg,FIR,Women | 2018 | 498A/506 Ipc | Rupa Pramanik,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0013-2018-5015-1-jpg,FIR,Nscbi Airport | 341/325/308/34 Ipc | Mukesh Kr. Roy,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0014-2018-1609-1-jpg,FIR,Women | 2018 | 498A/323/307/406 Ipc | Arpita Mondal,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0015-2017-2296-1-jpg,FIR,Women | 2017 | 498A Ipc | Ananya Chakrabarti,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0015-2018-4208-1-jpg,FIR,Nscbi Airport | 2018 | Mampi Das,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0016-2018-4785-1-jpg,FIR,2018 | 498A/341/323/325/506(Ii)/307 Ipc | Piyali Pal,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0017-2017-5604-1-jpg,FIR,Women | 2017 | 498(A) Ipc | Aparna Dey,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0017-2018-5587-1-jpg,FIR,2018 | 420/465/467/471 Ipc | Debasish Sarkar,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0018-2018-1194-1-jpg,FIR,Nscbi Airport | 2018 | 279/427 Ipc | Arbinb Kr. Roy,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0019-2018-1248-1-jpg,FIR,Women | 2018 | 406 Ipc | Ruma Mukherjee,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0020-2017-5914-1-jpg,FIR,Women | 2017 | 498A/406/34 Ipc And Sec 3/4 D.P. Act. | Sarmistha Das,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0021-2017-1914-1-jpg,FIR,2017,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0021-2018-3429-1-jpg,FIR,Nscbi Airport | 2018 | 419/420/465/468/471 Ipc And 12 P.P.Act | Gopal Dutta,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0022-2017-1970-1-jpg,FIR,Women | 2017 | 341/323/354A/354B Ipc | Pobitra Sardar,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0023-2017-2391-1-jpg,FIR,Women | 2017 | 498A/ 406/307/ 376/511/ 34 Ipc | Monalisha Dey Banerjee,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0024-2017-5960-1-jpg,FIR,Women | 2017 | 498A/307/506/509/34 Ipc | Puja Kumari Shaw,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0025-2017-3083-1-jpg,FIR,Women | 2017 | 341/323/354A/379/506(Ii)/509/34 Ipc | Disha Roy,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0028-2017-4628-1-jpg,FIR,Women | 2017 | Swati Rustogi,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0029-2017-5241-1-jpg,FIR,Juthi Chakrabarty,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0030-2017-8528-1-jpg,FIR,Women | 2017 | 498A/406/34 Ipc | Tanumita Halder,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0031-2017-1217-1-jpg,FIR,Women | 2017 | 195A/120B Ipc | Mita Sharma(Seth),FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0032-2017-1422-1-jpg,FIR,Women | 2017 | Kamaljit Kaur,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0034-2017-4612-1-jpg,FIR,Women | 2017 | Panchali Mondal,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0035-2017-1610-1-jpg,FIR,Women | 2017 | 498A/325/313/406/34 Ipc And Sec 3/4 Dp Act | Debjita Sen,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0036-2017-4052-1-jpg,FIR,Women | 2017 | 498A/406/34 Ipc | Purnima Ghosh (De),FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0037-2017-4234-1-jpg,FIR,Women | 2017 | Sumita Bera,FIR_details.json,,PENDING
OSINT-00001,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P067,PENDING
OSINT-00002,OSINT,Synthetic public comment related to festival gathering.,synthetic_osint,P052,PENDING
OSINT-00003,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P038,PENDING
OSINT-00004,OSINT,Synthetic public post discussing business meeting; references a meeting or activity.,synthetic_osint,P093,PENDING
OSINT-00005,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P075,PENDING
OSINT-00006,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P058,PENDING
OSINT-00007,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P101,PENDING
OSINT-00008,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P010,PENDING
OSINT-00009,OSINT,Synthetic public comment related to community event.,synthetic_osint,P087,PENDING
OSINT-00010,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P092,PENDING
OSINT-00011,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P050,PENDING
OSINT-00012,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P035,PENDING
OSINT-00013,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P100,PENDING
OSINT-00014,OSINT,Synthetic public comment related to technology event.,synthetic_osint,P014,PENDING
OSINT-00015,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P104,PENDING
OSINT-00016,OSINT,Synthetic public comment related to travel.,synthetic_osint,P036,PENDING
OSINT-00017,OSINT,Synthetic public post discussing financial discussion; references a meeting or activity.,synthetic_osint,P088,PENDING
OSINT-00018,OSINT,Synthetic public comment related to political event.,synthetic_osint,P108,PENDING
OSINT-00019,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P108,PENDING
OSINT-00020,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P063,PENDING
OSINT-00021,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P003,PENDING
OSINT-00022,OSINT,Synthetic public mention referencing an individual in context of community event.,synthetic_osint,P086,PENDING
OSINT-00023,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P086,PENDING
OSINT-00024,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P066,PENDING
OSINT-00025,OSINT,Synthetic public post discussing financial discussion; references a meeting or activity.,synthetic_osint,P031,PENDING
OSINT-00026,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P089,PENDING
OSINT-00027,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P087,PENDING
OSINT-00028,OSINT,Synthetic public post discussing technology event; references a meeting or activity.,synthetic_osint,P028,PENDING
OSINT-00029,OSINT,Synthetic public comment related to travel.,synthetic_osint,P101,PENDING
OSINT-00030,OSINT,Synthetic public comment related to job opportunity.,synthetic_osint,P013,PENDING
OSINT-00031,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P054,PENDING
OSINT-00032,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P008,PENDING
OSINT-00033,OSINT,Synthetic public comment related to travel.,synthetic_osint,P032,PENDING
OSINT-00034,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P027,PENDING
OSINT-00035,OSINT,Synthetic public mention referencing an individual in context of political event.,synthetic_osint,P093,PENDING
OSINT-00036,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P084,PENDING
OSINT-00037,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P049,PENDING
OSINT-00038,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P086,PENDING
OSINT-00039,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P103,PENDING
OSINT-00040,OSINT,Synthetic public post discussing job opportunity; references a meeting or activity.,synthetic_osint,P106,PENDING
OSINT-00041,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P081,PENDING
OSINT-00042,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P013,PENDING
OSINT-00043,OSINT,Synthetic public mention referencing an individual in context of vehicle sale.,synthetic_osint,P049,PENDING
OSINT-00044,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P083,PENDING
OSINT-00045,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P039,PENDING
OSINT-00046,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P054,PENDING
OSINT-00047,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P055,PENDING
OSINT-00048,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P098,PENDING
OSINT-00049,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P029,PENDING
OSINT-00050,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P104,PENDING
OSINT-00051,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P100,PENDING
OSINT-00052,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P071,PENDING
OSINT-00053,OSINT,Synthetic public event listing connected to vehicle sale.,synthetic_osint,P027,PENDING
OSINT-00054,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P021,PENDING
OSINT-00055,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P048,PENDING
OSINT-00056,OSINT,Synthetic public mention referencing an individual in context of business meeting.,synthetic_osint,P040,PENDING
OSINT-00057,OSINT,Synthetic public post discussing political event; references a meeting or activity.,synthetic_osint,P040,PENDING
OSINT-00058,OSINT,Synthetic public mention referencing an individual in context of sports gathering.,synthetic_osint,P026,PENDING
OSINT-00059,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P093,PENDING
OSINT-00060,OSINT,Synthetic public mention referencing an individual in context of political event.,synthetic_osint,P012,PENDING
OSINT-00061,OSINT,Synthetic public comment related to job opportunity.,synthetic_osint,P007,PENDING
OSINT-00062,OSINT,Synthetic public post discussing vehicle sale; references a meeting or activity.,synthetic_osint,P014,PENDING
OSINT-00063,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P095,PENDING
OSINT-00064,OSINT,Synthetic public post discussing business meeting; references a meeting or activity.,synthetic_osint,P101,PENDING
OSINT-00065,OSINT,Synthetic public mention referencing an individual in context of political event.,synthetic_osint,P105,PENDING
OSINT-00066,OSINT,Synthetic public mention referencing an individual in context of festival gathering.,synthetic_osint,P073,PENDING
OSINT-00067,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P080,PENDING
OSINT-00068,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P034,PENDING
OSINT-00069,OSINT,Synthetic public mention referencing an individual in context of financial discussion.,synthetic_osint,P035,PENDING
OSINT-00070,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P109,PENDING
OSINT-00071,OSINT,Synthetic public event listing connected to business meeting.,synthetic_osint,P099,PENDING
OSINT-00072,OSINT,Synthetic public comment related to technology event.,synthetic_osint,P017,PENDING
OSINT-00073,OSINT,Synthetic public post discussing community event; references a meeting or activity.,synthetic_osint,P056,PENDING
OSINT-00074,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P015,PENDING
OSINT-00075,OSINT,Synthetic public post discussing technology event; references a meeting or activity.,synthetic_osint,P027,PENDING
OSINT-00076,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P073,PENDING
OSINT-00077,OSINT,Synthetic public post discussing political event; references a meeting or activity.,synthetic_osint,P034,PENDING
OSINT-00078,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P109,PENDING
OSINT-00079,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P054,PENDING
OSINT-00080,OSINT,Synthetic public comment related to technology event.,synthetic_osint,P061,PENDING
OSINT-00081,OSINT,Synthetic public mention referencing an individual in context of vehicle sale.,synthetic_osint,P049,PENDING
OSINT-00082,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P058,PENDING
OSINT-00083,OSINT,Synthetic public event listing connected to travel.,synthetic_osint,P045,PENDING
OSINT-00084,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P013,PENDING
OSINT-00085,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P058,PENDING
OSINT-00086,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P055,PENDING
OSINT-00087,OSINT,Synthetic public post discussing vehicle sale; references a meeting or activity.,synthetic_osint,P082,PENDING
OSINT-00088,OSINT,Synthetic public mention referencing an individual in context of sports gathering.,synthetic_osint,P022,PENDING
OSINT-00089,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P037,PENDING
OSINT-00090,OSINT,Synthetic public comment related to job opportunity.,synthetic_osint,P103,PENDING
OSINT-00091,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P052,PENDING
OSINT-00092,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P093,PENDING
OSINT-00093,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P039,PENDING
OSINT-00094,OSINT,Synthetic public post discussing financial discussion; references a meeting or activity.,synthetic_osint,P082,PENDING
OSINT-00095,OSINT,Synthetic public mention referencing an individual in context of sports gathering.,synthetic_osint,P037,PENDING
OSINT-00096,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P050,PENDING
OSINT-00097,OSINT,Synthetic public post discussing political event; references a meeting or activity.,synthetic_osint,P082,PENDING
OSINT-00098,OSINT,Synthetic public comment related to festival gathering.,synthetic_osint,P043,PENDING
OSINT-00099,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P030,PENDING
OSINT-00100,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P075,PENDING
OSINT-00101,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P081,PENDING
OSINT-00102,OSINT,Synthetic public comment related to festival gathering.,synthetic_osint,P031,PENDING
OSINT-00103,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P076,PENDING
OSINT-00104,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P104,PENDING
OSINT-00105,OSINT,Synthetic public mention referencing an individual in context of financial discussion.,synthetic_osint,P082,PENDING
OSINT-00106,OSINT,Synthetic public comment related to job opportunity.,synthetic_osint,P049,PENDING
OSINT-00107,OSINT,Synthetic public event listing connected to vehicle sale.,synthetic_osint,P092,PENDING
OSINT-00108,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P087,PENDING
OSINT-00109,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P049,PENDING
OSINT-00110,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P079,PENDING
OSINT-00111,OSINT,Synthetic public mention referencing an individual in context of business meeting.,synthetic_osint,P002,PENDING
OSINT-00112,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P092,PENDING
OSINT-00113,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P105,PENDING
OSINT-00114,OSINT,Synthetic public mention referencing an individual in context of sports gathering.,synthetic_osint,P050,PENDING
OSINT-00115,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P088,PENDING
OSINT-00116,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P045,PENDING
OSINT-00117,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P024,PENDING
OSINT-00118,OSINT,Synthetic public mention referencing an individual in context of community event.,synthetic_osint,P097,PENDING
OSINT-00119,OSINT,Synthetic public post discussing technology event; references a meeting or activity.,synthetic_osint,P098,PENDING
OSINT-00120,OSINT,Synthetic public post discussing vehicle sale; references a meeting or activity.,synthetic_osint,P063,PENDING
OSINT-00121,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P025,PENDING
OSINT-00122,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P011,PENDING
OSINT-00123,OSINT,Synthetic public comment related to festival gathering.,synthetic_osint,P069,PENDING
OSINT-00124,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P070,PENDING
OSINT-00125,OSINT,Synthetic public mention referencing an individual in context of festival gathering.,synthetic_osint,P080,PENDING
OSINT-00126,OSINT,Synthetic public comment related to political event.,synthetic_osint,P068,PENDING
OSINT-00127,OSINT,Synthetic public post discussing community event; references a meeting or activity.,synthetic_osint,P079,PENDING
OSINT-00128,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P105,PENDING
OSINT-00129,OSINT,Synthetic public comment related to financial discussion.,synthetic_osint,P096,PENDING
OSINT-00130,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P033,PENDING
OSINT-00131,OSINT,Synthetic public event listing connected to business meeting.,synthetic_osint,P100,PENDING
OSINT-00132,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P050,PENDING
OSINT-00133,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P074,PENDING
OSINT-00134,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P038,PENDING
OSINT-00135,OSINT,Synthetic public post discussing job opportunity; references a meeting or activity.,synthetic_osint,P076,PENDING
OSINT-00136,OSINT,Synthetic public post discussing financial discussion; references a meeting or activity.,synthetic_osint,P109,PENDING
OSINT-00137,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P011,PENDING
OSINT-00138,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P073,PENDING
OSINT-00139,OSINT,Synthetic public mention referencing an individual in context of community event.,synthetic_osint,P083,PENDING
OSINT-00140,OSINT,Synthetic public post discussing community event; references a meeting or activity.,synthetic_osint,P030,PENDING
OSINT-00141,OSINT,Synthetic public post discussing business meeting; references a meeting or activity.,synthetic_osint,P082,PENDING
OSINT-00142,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P010,PENDING
OSINT-00143,OSINT,Synthetic public mention referencing an individual in context of festival gathering.,synthetic_osint,P002,PENDING
OSINT-00144,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P043,PENDING
OSINT-00145,OSINT,Synthetic public mention referencing an individual in context of political event.,synthetic_osint,P071,PENDING
OSINT-00146,OSINT,Synthetic public post discussing financial discussion; references a meeting or activity.,synthetic_osint,P058,PENDING
OSINT-00147,OSINT,Synthetic public comment related to job opportunity.,synthetic_osint,P079,PENDING
OSINT-00148,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P080,PENDING
OSINT-00149,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P108,PENDING
OSINT-00150,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P063,PENDING
OSINT-00151,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P039,PENDING
OSINT-00152,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P047,PENDING
OSINT-00153,OSINT,Synthetic public post discussing community event; references a meeting or activity.,synthetic_osint,P026,PENDING
OSINT-00154,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P028,PENDING
OSINT-00155,OSINT,Synthetic public event listing connected to vehicle sale.,synthetic_osint,P002,PENDING
OSINT-00156,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P089,PENDING
OSINT-00157,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P015,PENDING
OSINT-00158,OSINT,Synthetic public comment related to festival gathering.,synthetic_osint,P025,PENDING
OSINT-00159,OSINT,Synthetic public post discussing political event; references a meeting or activity.,synthetic_osint,P078,PENDING
OSINT-00160,OSINT,Synthetic public comment related to community event.,synthetic_osint,P103,PENDING
OSINT-00161,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P016,PENDING
OSINT-00162,OSINT,Synthetic public mention referencing an individual in context of community event.,synthetic_osint,P007,PENDING
OSINT-00163,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P070,PENDING
OSINT-00164,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P058,PENDING
OSINT-00165,OSINT,Synthetic public post discussing political event; references a meeting or activity.,synthetic_osint,P013,PENDING
OSINT-00166,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P104,PENDING
OSINT-00167,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P053,PENDING
OSINT-00168,OSINT,Synthetic public mention referencing an individual in context of festival gathering.,synthetic_osint,P037,PENDING
OSINT-00169,OSINT,Synthetic public post discussing business meeting; references a meeting or activity.,synthetic_osint,P052,PENDING
OSINT-00170,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P067,PENDING
OSINT-00171,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P008,PENDING
OSINT-00172,OSINT,Synthetic public event listing connected to vehicle sale.,synthetic_osint,P109,PENDING
OSINT-00173,OSINT,Synthetic public post discussing business meeting; references a meeting or activity.,synthetic_osint,P086,PENDING
OSINT-00174,OSINT,Synthetic public event listing connected to vehicle sale.,synthetic_osint,P017,PENDING
OSINT-00175,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P017,PENDING
OSINT-00176,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P005,PENDING
OSINT-00177,OSINT,Synthetic public post discussing technology event; references a meeting or activity.,synthetic_osint,P051,PENDING
OSINT-00178,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P064,PENDING
OSINT-00179,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P012,PENDING
OSINT-00180,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P018,PENDING
OSINT-00181,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P091,PENDING
OSINT-00182,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P064,PENDING
OSINT-00183,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P007,PENDING
OSINT-00184,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P043,PENDING
OSINT-00185,OSINT,Synthetic public mention referencing an individual in context of financial discussion.,synthetic_osint,P108,PENDING
OSINT-00186,OSINT,Synthetic public post discussing job opportunity; references a meeting or activity.,synthetic_osint,P014,PENDING
OSINT-00187,OSINT,Synthetic public event listing connected to travel.,synthetic_osint,P025,PENDING
OSINT-00188,OSINT,Synthetic public mention referencing an individual in context of community event.,synthetic_osint,P072,PENDING
OSINT-00189,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P085,PENDING
OSINT-00190,OSINT,Synthetic public mention referencing an individual in context of community event.,synthetic_osint,P046,PENDING
OSINT-00191,OSINT,Synthetic public comment related to festival gathering.,synthetic_osint,P065,PENDING
OSINT-00192,OSINT,Synthetic public comment related to political event.,synthetic_osint,P039,PENDING
OSINT-00193,OSINT,Synthetic public comment related to technology event.,synthetic_osint,P097,PENDING
OSINT-00194,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P094,PENDING
OSINT-00195,OSINT,Synthetic public comment related to financial discussion.,synthetic_osint,P075,PENDING
OSINT-00196,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P097,PENDING
OSINT-00197,OSINT,Synthetic public post discussing business meeting; references a meeting or activity.,synthetic_osint,P070,PENDING
OSINT-00198,OSINT,Synthetic public mention referencing an individual in context of political event.,synthetic_osint,P026,PENDING
OSINT-00199,OSINT,Synthetic public mention referencing an individual in context of vehicle sale.,synthetic_osint,P106,PENDING
OSINT-00200,OSINT,Synthetic public event listing connected to financial discussion.,synthetic_osint,P006,PENDING
OSINT-00201,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P084,PENDING
OSINT-00202,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P098,PENDING
OSINT-00203,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P076,PENDING
OSINT-00204,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P033,PENDING
OSINT-00205,OSINT,Synthetic public event listing connected to festival gathering.,synthetic_osint,P017,PENDING
OSINT-00206,OSINT,Synthetic public mention referencing an individual in context of political event.,synthetic_osint,P102,PENDING
OSINT-00207,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P048,PENDING
OSINT-00208,OSINT,Synthetic public post discussing technology event; references a meeting or activity.,synthetic_osint,P107,PENDING
OSINT-00209,OSINT,Synthetic public comment related to technology event.,synthetic_osint,P036,PENDING
OSINT-00210,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P033,PENDING
OSINT-00211,OSINT,Synthetic public post discussing vehicle sale; references a meeting or activity.,synthetic_osint,P020,PENDING
OSINT-00212,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P042,PENDING
OSINT-00213,OSINT,Synthetic public event listing connected to travel.,synthetic_osint,P077,PENDING
OSINT-00214,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P096,PENDING
OSINT-00215,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P006,PENDING
OSINT-00216,OSINT,Synthetic public mention referencing an individual in context of job opportunity.,synthetic_osint,P056,PENDING
OSINT-00217,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P003,PENDING
OSINT-00218,OSINT,Synthetic public event listing connected to business meeting.,synthetic_osint,P090,PENDING
OSINT-00219,OSINT,Synthetic public comment related to financial discussion.,synthetic_osint,P061,PENDING
OSINT-00220,OSINT,Synthetic public comment related to sports gathering.,synthetic_osint,P075,PENDING
OSINT-00221,OSINT,Synthetic public mention referencing an individual in context of travel.,synthetic_osint,P004,PENDING
OSINT-00222,OSINT,Synthetic public event listing connected to technology event.,synthetic_osint,P071,PENDING
OSINT-00223,OSINT,Synthetic public event listing connected to travel.,synthetic_osint,P031,PENDING
OSINT-00224,OSINT,Synthetic public mention referencing an individual in context of sports gathering.,synthetic_osint,P050,PENDING
OSINT-00225,OSINT,Synthetic public event listing connected to job opportunity.,synthetic_osint,P012,PENDING
OSINT-00226,OSINT,Synthetic public comment related to technology event.,synthetic_osint,P080,PENDING
OSINT-00227,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P010,PENDING
OSINT-00228,OSINT,Synthetic public comment related to vehicle sale.,synthetic_osint,P100,PENDING
OSINT-00229,OSINT,Synthetic public post discussing festival gathering; references a meeting or activity.,synthetic_osint,P091,PENDING
OSINT-00230,OSINT,Synthetic public comment related to job opportunity.,synthetic_osint,P090,PENDING
OSINT-00231,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P061,PENDING
OSINT-00232,OSINT,Synthetic public event listing connected to community event.,synthetic_osint,P084,PENDING
OSINT-00233,OSINT,Synthetic public event listing connected to political event.,synthetic_osint,P036,PENDING
OSINT-00234,OSINT,Synthetic public event listing connected to vehicle sale.,synthetic_osint,P045,PENDING
OSINT-00235,OSINT,Synthetic public event listing connected to sports gathering.,synthetic_osint,P087,PENDING
OSINT-00236,OSINT,Synthetic public post discussing travel; references a meeting or activity.,synthetic_osint,P078,PENDING
OSINT-00237,OSINT,Synthetic public mention referencing an individual in context of business meeting.,synthetic_osint,P094,PENDING
OSINT-00238,OSINT,Synthetic public post discussing sports gathering; references a meeting or activity.,synthetic_osint,P006,PENDING
OSINT-00239,OSINT,Synthetic public comment related to business meeting.,synthetic_osint,P027,PENDING
OSINT-00240,OSINT,Synthetic public mention referencing an individual in context of technology event.,synthetic_osint,P002,PENDING
